,n_loans,loan_amount,med_income,n_restaurants,tot_pop,pct_white_alone,pct_black,pct_amind,pct_asian,pct_hispanic,state,aland10,zip,pct_with_loan
4041,19,1163356.0,54013.0,34,16373.0,96.0,1.0,0.2,0.2,1.4,MO,323237719,65020,0.5588235294117647
4045,12,614675.4,37997.0,16,11549.0,93.6,0.1,1.4,0.7,2.6,MO,373429999,65026,0.75
4049,14,654933.4299999999,37616.0,18,4465.0,96.4,1.0,0.0,1.3,0.0,MO,211004995,65037,0.7777777777777778
4050,2,20537.0,79023.0,3,2709.0,93.9,0.0,0.0,1.3,1.8,MO,152691931,65039,0.6666666666666666
4057,2,44900.0,53487.0,3,1194.0,91.6,1.8,0.0,0.0,5.3,NY,165054747,12932,0.6666666666666666
4062,10,349200.0,57237.0,15,5429.0,96.4,0.4,0.2,0.3,0.8,MO,608275063,65041,0.6666666666666666
4063,4,131800.0,63659.0,9,10509.0,89.1,2.7,1.6,1.7,0.8,MO,135734563,65043,0.4444444444444444
4065,7,220304.0,79126.0,25,22839.0,83.3,9.3,0.8,0.9,3.6,MO,73770543,64083,0.28
4069,5,164476.0,48790.0,11,8199.0,90.4,4.1,0.5,0.0,3.4,MO,438638320,64085,0.45454545454545453
4071,1,19700.0,65048.0,3,3388.0,98.8,0.0,0.2,0.0,0.3,VT,102937565,05679,0.3333333333333333
4075,28,3558056.0,50108.0,67,20031.0,94.2,1.5,0.2,1.7,1.5,VT,150832862,05701,0.417910447761194
4077,1,53700.0,59167.0,4,792.0,99.5,0.0,0.0,0.0,0.0,VT,25462504,05732,0.25
4078,3,221070.0,55941.0,5,5933.0,95.6,0.1,1.8,1.0,1.2,VT,295925237,05733,0.6
4079,2,53382.07,45536.0,3,237.0,100.0,0.0,0.0,0.0,0.0,ND,7456507,58565,0.6666666666666666
4082,13,1460913.5,85259.0,51,23177.0,82.9,7.6,0.3,1.9,3.8,MO,96881292,64086,0.2549019607843137
4086,8,402126.5,81909.0,13,12910.0,90.6,0.3,0.2,2.9,0.8,MO,165646693,64089,0.6153846153846154
4090,22,1787688.5899999999,60067.0,25,6633.0,95.1,1.1,0.3,0.2,0.8,MO,50319273,65049,0.88
4092,5,123126.0,50595.0,6,4813.0,94.1,0.5,1.8,0.2,1.5,MO,313301330,65051,0.8333333333333334
4102,21,1486573.0,50327.0,50,28045.0,84.6,4.9,0.8,2.4,3.7,MO,484207038,64093,0.42
4106,9,234583.59,66591.0,8,3119.0,92.5,1.3,0.3,0.2,3.0,MO,189943209,64098,1.125
4110,30,1578194.25,28911.0,84,61509.0,35.0,18.2,0.8,1.7,46.2,PA,9086095,19134,0.35714285714285715
4114,30,2388660.17,56589.0,53,6915.0,86.7,1.6,2.3,0.0,9.1,MO,40519570,65065,0.5660377358490566
4115,7,105869.7,54654.0,11,6232.0,97.4,0.2,0.0,0.2,1.7,MO,516864242,65066,0.6363636363636364
4117,15,496853.0,44779.0,39,35302.0,45.4,25.3,0.2,4.5,23.4,PA,6016733,19135,0.38461538461538464
4118,17,1205097.92,48576.0,37,34470.0,63.7,16.2,0.1,3.2,14.5,PA,12046192,19136,0.4594594594594595
4120,13,565297.22,55532.0,23,8819.0,95.7,2.7,0.0,0.4,0.8,PA,200856084,15931,0.5652173913043478
4121,2,19595.0,54006.0,13,8482.0,88.4,2.5,0.3,0.0,8.6,PA,6262769,19137,0.15384615384615385
4122,23,323586.09,28505.0,49,44870.0,5.7,88.6,0.3,2.6,2.8,PA,4583601,19139,0.46938775510204084
4123,27,1843447.34,40613.0,35,32534.0,64.3,13.1,0.2,1.3,19.9,FL,16797414,34205,0.7714285714285715
4124,27,2200131.02,96919.0,44,23739.0,85.1,1.3,0.0,2.4,10.5,FL,61616822,34202,0.6136363636363636
4125,14,618329.0,51569.0,49,37632.0,63.1,9.0,0.6,2.7,24.1,FL,41158527,34203,0.2857142857142857
4126,4,367320.0,45000.0,4,560.0,94.6,0.4,0.4,0.0,4.6,FL,1142639,34215,1.0
4127,22,1803199.0,37906.0,57,36738.0,64.7,7.9,0.4,1.4,23.2,FL,16117603,34207,0.38596491228070173
4128,14,2450732.3,70833.0,9,874.0,93.1,0.3,5.1,0.2,1.1,FL,1988998,34216,1.5555555555555556
4132,17,2015484.07,47139.0,52,39538.0,42.4,23.9,0.4,1.8,30.1,FL,42005076,34208,0.3269230769230769
4133,3,301012.0,90903.0,4,3293.0,94.2,0.2,0.0,1.5,1.8,WI,14980435,53058,0.75
4134,3,70500.0,39280.0,5,3012.0,95.5,0.0,0.0,0.4,2.5,IL,204951163,61434,0.6
4135,21,1112891.8,57995.0,36,34794.0,87.8,2.5,0.2,0.5,7.0,FL,32608172,34209,0.5833333333333334
4136,4,200223.0,54683.0,4,14422.0,80.5,9.0,0.0,2.3,8.0,FL,27591287,33983,1.0
4137,30,1570770.0,54322.0,83,21640.0,36.3,50.1,0.4,2.3,6.5,VA,25760765,23502,0.3614457831325301
4138,11,483907.0,44972.0,22,12849.0,92.5,1.1,0.8,0.2,2.4,WI,549605657,54409,0.5
4139,24,1852107.08,47547.0,43,17023.0,75.9,7.7,0.0,4.6,10.2,FL,23294142,34210,0.5581395348837209
4140,27,1694784.98,51823.0,63,24202.0,88.9,1.6,0.2,1.1,6.0,KS,998435175,67601,0.42857142857142855
4141,12,590337.5,103385.0,11,7885.0,83.7,2.7,0.0,2.1,8.8,FL,94334328,34211,1.0909090909090908
4144,20,1308416.0,100132.0,42,29061.0,47.5,5.3,0.3,12.4,28.7,CA,8790090,90713,0.47619047619047616
4145,3,532379.0,81667.0,9,699.0,82.4,0.0,3.4,1.4,11.2,CA,477324,90742,0.3333333333333333
4147,8,376059.5,64715.0,17,11403.0,93.6,0.8,0.0,0.2,3.3,OH,265395213,45875,0.47058823529411764
4148,8,467724.82,72616.0,26,20136.0,19.4,7.5,0.8,29.2,41.7,CA,4404196,90715,0.3076923076923077
4149,15,685355.0,45150.0,23,14344.0,5.9,5.4,0.6,10.3,76.8,CA,2411805,90716,0.6521739130434783
4151,2,15345.0,40673.0,3,942.0,93.9,0.7,0.0,0.3,1.9,KS,387677638,67490,0.6666666666666666
4152,31,3406410.06,69150.0,59,21696.0,40.4,4.8,0.8,15.4,34.9,CA,5131144,90717,0.5254237288135594
4153,1,150000.0,150208.0,3,267.0,83.1,2.2,0.0,5.6,5.6,CA,214613,90743,0.3333333333333333
4157,41,3491147.9400000004,91605.0,129,46333.0,79.3,1.3,0.2,9.8,6.6,AZ,35325491,85254,0.3178294573643411
4158,35,4452458.27,101484.0,64,22389.0,59.9,3.2,0.4,13.0,18.7,CA,15863319,90720,0.546875
4159,62,15329451.69,126991.0,88,41625.0,85.8,0.9,0.2,6.4,5.4,AZ,226808824,85255,0.7045454545454546
4160,36,5149214.12,53031.0,74,54776.0,4.8,10.2,0.4,2.9,80.8,CA,12133131,90723,0.4864864864864865
4161,2,25845.35,36868.0,10,5862.0,9.4,0.3,78.5,0.4,20.2,AZ,85470511,85256,0.2
4162,19,1411203.42,63037.0,46,33369.0,68.7,2.5,3.0,3.4,20.2,AZ,16977844,85257,0.41304347826086957
4163,33,2858549.17,51161.0,84,61850.0,28.2,6.9,0.5,4.4,56.6,CA,23721000,90731,0.39285714285714285
4164,13,1060056.0,99519.0,36,22273.0,50.5,4.9,0.2,11.9,29.4,CA,8874357,90732,0.3611111111111111
4166,43,13051464.7,84334.0,65,25152.0,85.0,1.3,0.2,5.0,6.0,AZ,22211166,85258,0.6615384615384615
4167,14,2441242.0,108647.0,27,23124.0,80.6,1.8,0.3,8.3,7.1,AZ,53046562,85259,0.5185185185185185
4168,29,2762858.4499999997,67970.0,86,24494.0,70.4,2.1,0.4,10.4,13.0,CA,22741495,90740,0.3372093023255814
4170,33,1980679.62,55685.0,128,48950.0,89.6,5.7,0.1,1.3,1.6,PA,315753244,15301,0.2578125
4171,85,20912497.180000003,84585.0,158,38934.0,82.7,2.1,0.3,6.6,6.8,AZ,37583395,85260,0.5379746835443038
4172,19,570385.41,47776.0,60,57206.0,4.1,2.4,4.0,2.9,89.8,CA,21743450,90744,0.31666666666666665
4173,4,2341398.2,119498.0,9,11546.0,88.0,3.5,0.3,4.1,2.7,AZ,327763468,85262,0.4444444444444444
4174,12,667554.0,87042.0,45,31329.0,73.1,0.8,0.6,8.5,12.5,NV,198680674,89521,0.26666666666666666
4176,34,2450850.75,76551.0,82,56821.0,7.2,7.3,0.7,36.3,44.1,CA,21515116,90745,0.4146341463414634
4179,4,210363.23,49398.0,20,11439.0,86.6,7.6,0.2,0.1,4.0,NY,321419912,14437,0.2
4181,1,42510.0,44406.0,9,3618.0,97.7,0.4,0.0,0.2,0.4,PA,44816298,15314,0.1111111111111111
4182,20,2549611.0,50259.0,18,7875.0,84.5,6.0,0.6,0.5,5.0,NY,4908840,14445,1.1111111111111112
4183,34,1991445.5,83593.0,62,41035.0,90.0,1.6,0.1,3.6,3.7,NY,82373231,14450,0.5483870967741935
4184,13,544810.5,45316.0,27,11188.0,88.7,3.0,0.1,2.9,4.4,NY,131114261,14454,0.48148148148148145
4185,34,2086532.0,47522.0,55,19201.0,73.8,7.8,1.1,4.3,12.6,NY,202040603,14456,0.6181818181818182
4186,4,180816.87,56569.0,9,7555.0,93.8,3.1,0.0,0.2,1.8,NY,79040075,14464,0.4444444444444444
4188,38,6928300.0,26148.0,49,1727.0,75.6,17.1,0.0,0.5,2.7,KY,1078126,40507,0.7755102040816326
4189,8,414525.14,69861.0,18,10056.0,75.0,9.8,0.1,6.4,3.5,NY,27903286,14467,0.4444444444444444
4190,19,787267.44,63157.0,36,18025.0,48.2,0.3,0.6,3.6,46.7,IL,14375338,60131,0.5277777777777778
4193,7,525872.0,70090.0,16,17789.0,93.6,2.0,0.1,0.5,3.5,NY,137308561,14468,0.4375
4194,5,112409.0,61221.0,8,6071.0,97.2,0.7,0.0,0.0,1.7,NY,170823222,14469,0.625
4195,2,87514.0,53824.0,5,7548.0,92.8,1.8,0.4,0.7,2.5,NY,166073932,14470,0.4
4196,2,71900.0,62114.0,9,2651.0,85.3,1.0,0.0,0.3,10.9,NY,70268927,14471,0.2222222222222222
4197,12,868451.0,88262.0,8,8421.0,95.2,0.8,0.0,1.5,1.2,NY,113214053,14472,1.5
4199,10,934362.93,71853.0,15,3334.0,95.7,1.4,0.0,0.0,2.5,VA,20679643,24083,0.6666666666666666
4200,4,111467.5,51553.0,19,10803.0,90.4,5.2,0.0,1.0,1.0,VA,306103387,24084,0.21052631578947367
4205,6,259077.0,57632.0,14,5832.0,92.3,2.6,1.2,0.0,2.6,VT,171150092,05661,0.42857142857142855
4206,2,73112.0,72500.0,4,6597.0,93.7,1.3,0.8,0.4,3.1,VT,141985676,05663,0.5
4210,21,1715030.0,57917.0,40,4436.0,94.0,0.7,1.4,2.4,0.9,VT,188030005,05672,0.525
4211,7,371897.0,77978.0,10,2525.0,92.6,0.5,0.7,0.9,3.1,VT,142018941,05673,0.7
4212,2,30187.0,62550.0,3,1613.0,96.3,0.7,0.0,0.4,1.6,VT,103409225,05674,0.6666666666666666
4214,15,1409363.56,71442.0,19,4862.0,94.9,0.0,0.5,2.2,1.1,VT,262960694,05676,0.7894736842105263
4223,2,79537.0,47615.0,3,3579.0,97.7,0.9,0.0,0.4,0.6,PA,49809093,15943,0.6666666666666666
4224,2,13987.0,51518.0,3,3081.0,95.5,0.4,0.1,0.2,3.5,PA,170687120,15944,0.6666666666666666
4226,2,44392.0,53240.0,8,6746.0,98.8,0.1,0.0,0.0,0.5,PA,130795394,15946,0.25
4227,8,794060.5,94769.0,13,8677.0,63.8,27.0,0.0,2.1,5.5,GA,46266945,30290,0.6153846153846154
4228,15,1078418.0,37357.0,39,21399.0,7.9,85.8,0.0,0.1,5.6,GA,31597148,30291,0.38461538461538464
4230,2,157843.0,40527.0,3,2948.0,54.9,45.0,0.0,0.0,0.0,GA,208501708,30293,0.6666666666666666
4238,3,62665.0,35156.0,10,21064.0,37.5,52.0,0.1,1.1,5.9,AL,193934039,36869,0.3
4240,6,249360.32,51257.0,14,21208.0,71.1,20.0,0.2,0.7,3.8,AL,62873957,36870,0.42857142857142855
4242,8,397992.0,40559.0,24,13663.0,82.5,4.7,0.1,1.2,10.2,IL,252602805,61443,0.3333333333333333
4244,41,2575679.0,92221.0,68,34918.0,94.8,1.1,0.2,0.6,2.6,WI,274067134,53066,0.6029411764705882
4257,2,105027.0,80220.0,6,4223.0,96.8,0.0,0.4,1.9,1.4,IL,174268338,61568,0.3333333333333333
4259,16,1183330.31,47298.0,22,23466.0,65.8,12.9,0.9,0.4,18.8,WI,10812038,53143,0.7272727272727273
4260,16,2037800.0,52688.0,4,1787.0,95.8,0.0,0.1,0.2,1.4,IL,172432869,61570,4.0
4261,18,1035068.0,58939.0,30,27266.0,66.3,12.2,0.4,1.3,18.3,WI,113202879,53144,0.6
4264,31,3754137.95,79257.0,51,36806.0,86.1,3.5,0.3,6.1,2.8,WI,85312079,53051,0.6078431372549019
4267,1,38591.0,58576.0,4,4740.0,92.8,2.9,0.1,0.2,2.8,MI,144554991,49076,0.25
4268,3,208900.0,52795.0,7,9236.0,93.9,0.3,1.5,0.5,1.5,MI,124317785,49078,0.42857142857142855
4269,9,656278.0,60852.0,33,13024.0,91.6,0.4,0.5,0.7,4.8,MI,215374978,49079,0.2727272727272727
4273,4,226245.0,59052.0,4,4983.0,95.9,0.2,0.8,2.2,0.7,WI,118464855,53061,1.0
4275,23,1817042.6700000002,43144.0,58,22983.0,56.8,33.3,0.4,0.6,4.5,AL,33661417,36867,0.39655172413793105
4278,2,162028.0,118125.0,4,633.0,94.2,5.8,0.0,0.0,0.0,WI,1001033,53069,0.5
4280,3,195600.0,55801.0,5,3837.0,96.1,0.2,0.1,0.0,2.6,IL,109114866,61448,0.6
4281,3,42675.02,43681.0,4,7197.0,42.5,53.4,0.0,0.0,3.0,LA,129559262,70090,0.75
4282,2,90934.75,50313.0,3,332.0,80.4,7.5,0.0,0.0,12.0,LA,573763901,70091,0.6666666666666666
4284,5,223977.5,34746.0,23,30445.0,38.5,46.5,0.9,4.1,8.8,LA,91900958,70094,0.21739130434782608
4285,16,2477990.15,30009.0,26,24115.0,20.5,73.4,0.0,1.0,5.6,LA,12612257,70114,0.6153846153846154
4286,83,8719048.870000001,65158.0,124,34181.0,64.7,26.3,0.3,1.6,5.4,LA,10042862,70115,0.6693548387096774
4287,174,35599951.99000001,126601.0,323,30738.0,83.9,1.1,0.1,5.7,6.7,NY,1423747,10014,0.5386996904024768
4292,7,334457.25,37988.0,11,12186.0,78.2,9.7,0.2,0.3,8.6,FL,532138686,32693,0.6363636363636364
4293,1,15110.0,48816.0,3,2454.0,77.5,13.8,0.4,5.8,1.4,FL,69258731,32694,0.3333333333333333
4294,6,276985.5,48982.0,13,12363.0,70.1,15.0,0.0,0.7,10.7,FL,380398597,32696,0.46153846153846156
4296,27,1593057.88,54546.0,49,21997.0,55.8,16.9,0.1,3.7,20.9,FL,14557754,32701,0.5510204081632653
4298,32,2245633.81,49742.0,73,50992.0,43.9,23.9,0.1,2.2,28.3,FL,131594833,32703,0.4383561643835616
4299,19,807047.3,53373.0,57,35369.0,61.9,6.9,0.8,2.8,26.9,FL,25148939,32707,0.3333333333333333
4300,30,2428071.67,68774.0,62,44826.0,66.5,5.2,0.1,5.2,20.1,FL,47755683,32708,0.4838709677419355
4302,15,546164.9199999999,69726.0,34,46662.0,55.8,13.3,0.2,2.8,26.9,FL,154484805,32712,0.4411764705882353
4303,38,2770049.0,51814.0,86,37223.0,49.5,14.4,0.0,2.9,30.5,FL,22160686,32714,0.4418604651162791
4304,40,2378254.6900000004,84054.0,57,28238.0,33.4,29.5,0.4,8.4,27.5,NJ,12712884,07631,0.7017543859649122
4305,16,2954780.0,146944.0,15,5450.0,47.7,1.4,0.2,41.3,7.4,NJ,5505154,07632,1.0666666666666667
4306,14,1041494.51,192367.0,23,10595.0,57.0,6.6,0.1,30.8,2.9,MD,41293933,21029,0.6086956521739131
4307,2,141292.0,128380.0,4,4761.0,71.3,0.7,0.0,19.3,6.3,NJ,4754334,07640,0.5
4308,3,178935.82,173750.0,3,3418.0,77.9,1.3,0.0,16.3,3.5,NJ,5046690,07641,1.0
4309,38,3053399.0,69481.0,84,25637.0,56.9,16.4,0.1,12.4,12.3,MD,61585473,21030,0.4523809523809524
4310,8,357914.1,140694.0,20,10395.0,79.9,2.9,0.2,8.5,7.1,NJ,7533105,07642,0.4
4312,11,677415.0,61144.0,18,10827.0,40.5,2.4,0.0,25.7,29.7,NJ,3821898,07643,0.6111111111111112
4313,3,183192.0,123996.0,9,8276.0,82.7,8.6,0.0,1.8,5.2,MD,45640008,21032,0.3333333333333333
4316,1,8585.0,44550.0,9,1749.0,91.1,1.0,0.0,0.9,5.5,NY,198681543,12455,0.1111111111111111
4317,208,38158672.6,117004.0,366,51057.0,66.3,3.8,0.1,19.3,6.9,NY,1378167,10016,0.5683060109289617
4322,17,1307598.0,58004.0,46,23619.0,66.7,2.0,0.5,8.5,20.0,CA,6097692,91201,0.3695652173913043
4324,132,27140572.8,127506.0,284,15801.0,68.5,2.3,0.0,21.2,5.9,NY,820953,10017,0.4647887323943662
4327,2,231300.0,40145.0,4,653.0,99.4,0.0,0.0,0.0,0.6,NY,114332349,12464,0.5
4329,1,53706.74,72031.0,6,2402.0,91.8,0.3,0.0,2.2,3.9,NY,2688095,12466,0.16666666666666666
4334,2,42050.0,67857.0,9,1472.0,90.4,0.7,0.0,1.6,5.6,NY,9243866,12472,0.2222222222222222
4337,22,1337043.34,45245.0,55,18720.0,47.3,2.7,0.5,15.8,33.3,CA,2911117,91204,0.4
4341,114,24023385.64,108914.0,300,9687.0,47.6,4.8,0.0,29.9,15.2,NY,836255,10018,0.38
4343,30,2145991.0,43769.0,60,37618.0,59.9,1.5,0.2,13.3,23.6,CA,4897493,91205,0.5
4345,16,893709.0,62915.0,39,34386.0,64.3,1.6,0.2,17.6,13.3,CA,15235310,91206,0.41025641025641024
4346,5,368580.0,43559.0,22,13336.0,81.4,8.0,0.3,1.4,6.6,FL,23852891,33980,0.22727272727272727
4347,69,4613923.21,64491.0,158,63659.0,49.7,29.6,0.3,7.2,9.7,VA,30163284,23462,0.43670886075949367
4348,25,1681450.31,49238.0,63,30679.0,82.4,0.9,0.2,11.1,3.1,WI,215367395,54401,0.3968253968253968
4349,56,4955403.57,78175.0,102,76495.0,53.0,23.7,0.2,11.0,7.8,VA,42810710,23464,0.5490196078431373
4350,6,251406.5,54461.0,7,10729.0,94.1,1.2,0.0,0.5,3.3,FL,62875878,33981,0.8571428571428571
4354,22,1201409.17,51300.0,45,24447.0,86.8,0.8,0.4,7.9,1.8,WI,346580389,54403,0.4888888888888889
4355,2,35900.0,50054.0,5,3006.0,76.4,0.6,0.0,0.3,21.8,WI,77463112,54405,0.4
4356,3,49030.0,61683.0,8,5904.0,76.7,19.4,0.5,0.8,0.3,VA,243813980,23487,0.375
4358,3,90233.14,69679.0,9,3390.0,97.8,0.4,0.0,0.4,0.6,WI,173720962,54406,0.3333333333333333
4359,3,210091.85,47067.0,7,11025.0,86.3,2.0,0.0,0.6,9.7,FL,1135591328,33982,0.42857142857142855
4362,19,1024994.0,54022.0,47,32901.0,71.0,5.5,0.1,2.2,20.4,FL,24321215,33990,0.40425531914893614
4365,11,794072.12,52907.0,26,32080.0,62.4,22.4,0.7,2.4,10.2,VA,13314923,23503,0.4230769230769231
4366,1,11600.0,58153.0,3,5219.0,97.2,0.1,0.1,0.1,1.5,WI,492549531,54411,0.3333333333333333
4368,27,1684089.8399999999,66095.0,43,22354.0,74.4,3.8,0.1,1.1,19.1,FL,36630900,33991,0.627906976744186
4369,2,10417.5,37778.0,4,1262.0,91.1,0.4,0.2,0.3,5.8,KS,292031761,67548,0.5
4370,3,79967.0,42143.0,8,5734.0,81.9,6.1,1.0,0.0,8.9,KS,818253075,67550,0.375
4374,7,268595.47,53619.0,10,4013.0,80.8,2.0,0.2,0.4,16.5,KS,471221056,67554,0.7
4377,3,83543.0,44105.0,9,5871.0,80.0,2.3,0.7,2.6,14.4,IL,299218747,60942,0.3333333333333333
4379,4,76988.75,57337.0,3,1715.0,86.4,0.8,0.1,0.0,12.7,KS,860159766,67560,1.3333333333333333
4392,1,63100.0,33235.0,3,458.0,92.6,0.0,0.0,3.3,0.0,KS,419427360,67575,0.3333333333333333
4393,2,5470.2,55556.0,5,1920.0,89.9,0.2,0.4,0.1,8.3,KS,828126030,67576,0.4
4394,2,28729.0,40167.0,3,1340.0,89.2,1.6,0.2,0.7,7.0,KS,576434356,67578,0.6666666666666666
4395,3,83270.51999999999,53194.0,6,3380.0,87.8,2.9,0.5,1.2,5.8,KS,580904223,67579,0.5
4412,8,634870.0,51884.0,11,10155.0,87.9,4.0,0.2,1.3,4.8,IL,93146501,62918,0.7272727272727273
4414,2,43493.6,47557.0,4,3354.0,81.9,0.0,0.2,0.9,14.2,IL,169664619,62920,0.5
4422,15,2996578.05,51339.0,63,42812.0,24.1,10.4,1.3,2.0,61.3,AZ,48140388,85323,0.23809523809523808
4423,19,1302002.93,70841.0,33,23317.0,66.0,2.0,0.0,14.5,16.1,CA,5308490,91202,0.5757575757575758
4424,38,2683673.0,55783.0,83,15000.0,59.2,2.1,0.5,17.5,17.5,CA,2119995,91203,0.4578313253012048
4425,1,82500.0,38796.0,4,3172.0,86.9,0.0,0.0,0.0,10.3,AZ,759233881,85324,0.25
4428,3,2175177.0,88365.0,5,11371.0,78.8,0.4,0.3,8.8,7.5,CA,11773778,91207,0.6
4429,8,1041464.05,102950.0,19,16049.0,68.2,0.6,1.6,14.0,12.6,CA,17875561,91208,0.42105263157894735
4433,33,2871193.44,77700.0,87,50997.0,49.8,6.3,0.3,4.8,36.2,TX,32834710,78748,0.3793103448275862
4434,41,5284044.77,98953.0,53,37774.0,62.6,4.3,0.1,10.7,19.4,TX,26079622,78749,0.7735849056603774
4435,38,3856711.29,91585.0,84,30847.0,60.7,4.2,0.4,15.2,15.1,TX,34733541,78750,0.4523809523809524
4437,27,10428625.25,59926.0,59,15805.0,70.6,3.3,0.8,6.1,17.2,TX,6211953,78751,0.4576271186440678
4438,29,4468964.0,82705.0,52,8323.0,75.5,2.7,0.0,5.0,14.2,TX,4329297,78756,0.5576923076923077
4439,21,1501182.82,45644.0,59,21324.0,30.6,9.4,1.8,2.1,55.8,TX,8661154,78752,0.3559322033898305
4440,53,4953241.92,49065.0,118,59085.0,19.6,11.9,1.1,6.2,60.5,TX,28146307,78753,0.4491525423728814
4441,29,3295702.33,67224.0,13,24408.0,26.4,17.2,0.8,13.7,40.4,TX,34325416,78754,2.230769230769231
4442,6,238492.0,32131.0,4,9647.0,35.1,50.4,0.7,1.2,9.2,MO,5365658,64109,1.5
4446,35,4600242.24,70489.0,91,24823.0,68.8,1.3,0.0,3.3,24.3,TX,12732623,78757,0.38461538461538464
4447,54,7851302.32,53547.0,130,47470.0,37.0,7.9,1.1,6.1,47.2,TX,24052440,78758,0.4153846153846154
4448,43,5362746.35,81066.0,118,42524.0,69.6,3.6,0.1,11.1,13.1,TX,36043140,78759,0.3644067796610169
4449,14,757212.0,42266.0,43,22647.0,22.2,0.6,0.6,1.2,75.7,TX,2110393733,78801,0.32558139534883723
4456,16,816758.53,68273.0,27,12953.0,93.4,0.6,0.4,0.3,4.5,WI,78032077,53074,0.5925925925925926
4459,3,39682.0,68438.0,5,3298.0,95.7,0.0,0.2,0.8,2.3,WI,93931498,53075,0.6
4460,2,176351.0,105562.0,8,4082.0,94.0,0.0,0.0,3.1,1.7,WI,57485994,53076,0.25
4461,5,145200.0,28583.0,3,3520.0,12.0,86.2,0.0,0.0,0.0,AL,352378368,36925,1.6666666666666667
4464,3,93916.0,54127.0,11,5812.0,91.9,1.4,1.2,0.5,2.1,WI,74346790,53080,0.2727272727272727
4466,2,160500.0,37750.0,3,373.0,98.1,0.0,0.0,0.0,0.0,NY,266783294,12943,0.6666666666666666
4467,3,91818.0,51176.0,5,4100.0,94.3,0.7,0.6,0.0,3.0,NY,233402534,12944,0.6
4469,8,349380.68,43568.0,20,11521.0,77.3,3.6,0.3,3.6,13.5,IL,405134939,61462,0.4
4472,16,585032.7,39379.0,36,21875.0,50.5,44.3,0.0,0.9,2.5,AR,652370299,72315,0.4444444444444444
4474,30,2694706.0,63770.0,51,4790.0,94.6,2.8,0.2,0.5,1.9,NY,335368282,12946,0.5882352941176471
4477,9,531839.67,49206.0,25,15569.0,77.0,15.2,0.4,0.4,6.8,NY,544981991,12953,0.36
4482,22,1397612.95,59474.0,41,4679.0,74.0,12.3,0.0,3.9,6.2,MO,1950214,64105,0.5365853658536586
4486,6,837947.0,45599.0,17,12028.0,92.4,1.4,0.5,0.9,3.7,MI,336533183,48723,0.35294117647058826
4487,27,2486821.32,31140.0,43,9326.0,36.2,45.4,0.5,7.6,9.0,MO,3993364,64106,0.627906976744186
4488,2,86636.74,78526.0,4,1895.0,92.3,0.7,4.7,0.0,5.4,ND,487053260,58577,0.5
4489,78,8024360.41,49500.0,89,7799.0,48.8,21.5,0.3,3.0,23.2,MO,9405487,64108,0.8764044943820225
4491,8,1353786.0,42550.0,17,17176.0,50.8,38.3,0.5,2.9,5.5,MO,7829737,64110,0.47058823529411764
4493,41,1552895.14,63524.0,75,38873.0,44.6,42.8,0.3,4.4,4.6,PA,4375428,19146,0.5466666666666666
4494,24,907900.8200000001,21665.0,64,51667.0,3.0,57.1,0.7,1.1,41.7,PA,7920070,19140,0.375
4495,10,198496.0,31018.0,42,34784.0,4.3,84.4,0.1,5.1,4.3,PA,4696237,19141,0.23809523809523808
4496,12,172307.04,30431.0,26,28144.0,5.9,84.9,0.2,6.3,2.6,PA,4367629,19142,0.46153846153846156
4497,24,703722.0,33351.0,51,65247.0,11.6,79.8,0.4,2.4,3.6,PA,8239406,19143,0.47058823529411764
4498,20,1828667.12,53430.0,47,17370.0,92.7,0.1,0.1,2.9,2.8,FL,74508494,34223,0.425531914893617
4499,11,1157560.7,44673.0,29,15913.0,90.0,0.0,0.3,1.0,6.3,FL,33566256,34224,0.3793103448275862
4500,11,1386992.0,104825.0,15,7233.0,95.2,0.0,0.1,1.7,2.2,FL,10562362,34228,0.7333333333333333
4501,14,359272.0,33786.0,37,42556.0,16.2,76.3,0.4,2.1,3.9,PA,8892797,19144,0.3783783783783784
4502,32,1401431.3399999999,42009.0,73,46623.0,48.4,31.1,0.4,13.6,6.3,PA,12612319,19145,0.4383561643835616
4504,114,8413981.350000001,77695.0,204,39060.0,66.4,9.1,0.2,12.8,9.1,PA,3646157,19147,0.5588235294117647
4505,53,2304201.5,52584.0,112,52594.0,56.0,5.1,0.3,22.6,14.3,PA,10936364,19148,0.4732142857142857
4506,23,1696983.33,61228.0,33,5127.0,94.7,0.3,0.3,0.3,3.9,FL,5676138,34217,0.696969696969697
4507,6,356833.0,81918.0,17,23792.0,82.1,3.0,0.0,2.7,10.6,FL,367911765,34219,0.35294117647058826
4508,17,1286681.35,53329.0,34,44294.0,64.5,15.0,0.4,1.3,17.6,FL,143023724,34221,0.5
4510,9,543973.0,51103.0,32,11184.0,84.3,4.6,0.0,1.2,9.4,FL,13612775,34222,0.28125
4511,10,2464597.0,91972.0,11,7824.0,88.5,0.8,0.0,0.8,8.8,FL,15554763,34229,0.9090909090909091
4514,3,152625.0,48263.0,8,3862.0,95.3,0.0,0.4,0.0,3.2,VT,256052154,05743,0.375
4517,6,130177.72,60761.0,6,4038.0,97.4,0.6,0.0,0.1,1.0,KY,322244416,42327,1.0
4518,3,79600.0,55742.0,8,11089.0,91.8,7.0,0.1,0.2,0.7,MS,510272860,39482,0.375
